wall_time,ros_time,x,y,z,vx,vy,vz,actual_yaw,expected_x,expected_y,expected_z,expected_vx,expected_vy,expected_vz,expected_ax,expected_ay,expected_az,expected_yaw,expected_yaw_dot,pos_cmd_age_sec,position_error_to_expected_m,velocity_error_to_expected_m,yaw_error_rad,mode,armed,active_goal_index,active_goal_x,active_goal_y,active_goal_z,active_goal_distance_m,cross_track_m,along_track_m
17.316,16.508000,23.288197,7.219139,6.927737,-1.496613,0.380319,0.105995,0.172883,23.179004,8.021973,7.505133,2.922113,0.423076,-0.179269,0.140499,-1.054569,-0.496670,0.084710,0.053956,0.008532,0.994913,4.428131,0.088172,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.048159,32.905045,0.000000
17.352,16.544000,23.235582,7.225583,6.943919,-1.358624,0.390994,0.210956,0.173908,23.295986,8.038077,7.497580,2.927101,0.382537,-0.198175,0.108866,-0.972338,-0.448621,0.085949,0.073155,0.003831,0.985056,4.305217,0.087958,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.095442,32.954038,0.000000
17.386,16.576000,23.197336,7.231938,6.956652,-1.245156,0.399522,0.139778,0.164836,23.389648,8.049834,7.491024,2.930134,0.352400,-0.211950,0.083034,-0.910515,-0.412194,0.087141,0.097644,0.002536,0.995736,4.190343,0.077695,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.129297,32.989215,0.000000
17.416,16.608000,23.162525,7.239352,6.968750,-1.145020,0.407086,0.220382,0.162250,23.471703,8.059352,7.484935,2.932257,0.327664,-0.223059,0.068845,-0.856430,-0.381401,0.088966,0.127022,0.006356,1.017073,4.102089,0.073284,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.159648,33.020808,0.000000
17.452,16.644000,23.130852,7.247806,6.980748,-1.036633,0.419930,0.181603,0.157086,23.589023,8.071796,7.475723,2.934646,0.294922,-0.237456,0.050731,-0.780714,-0.338469,0.091382,0.132307,0.002288,1.064838,3.995284,0.065704,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.186735,33.049108,0.000000
17.485,16.676000,23.102478,7.257236,6.991964,-0.932321,0.428731,0.253852,0.155651,23.682892,8.080847,7.467967,2.936145,0.270807,-0.247802,0.041496,-0.725274,-0.307392,0.093442,0.131744,0.004072,1.114358,3.904053,0.062209,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.210482,33.073975,0.000000
17.517,16.708000,23.077074,7.267566,7.003162,-0.837808,0.437680,0.203193,0.146021,23.765097,8.088154,7.460915,2.937185,0.251176,-0.256029,0.033151,-0.677189,-0.280380,0.095591,0.157536,0.007419,1.164594,3.807392,0.050430,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.231155,33.095749,0.000000
17.553,16.744000,23.049824,7.281640,7.016154,-0.709685,0.448616,0.267979,0.145950,23.882557,8.097682,7.450469,2.938243,0.225401,-0.266499,0.017053,-0.612755,-0.243446,0.098630,0.184022,0.002604,1.244186,3.693625,0.047320,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.252472,33.118327,0.000000
17.586,16.776000,23.031353,7.293693,7.026296,-0.614445,0.454868,0.216981,0.137425,23.976582,8.104592,7.441823,2.938741,0.206584,-0.273854,0.014235,-0.563528,-0.216327,0.101458,0.178066,0.003538,1.312889,3.595511,0.035967,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.266155,33.132977,0.000000
17.616,16.808000,23.016047,7.306372,7.035639,-0.513572,0.458926,0.265184,0.135020,24.058867,8.110163,7.434075,2.939109,0.191396,-0.279585,0.012155,-0.521465,-0.193149,0.104164,0.198730,0.006729,1.375611,3.505618,0.030856,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.276717,33.144418,0.000000
17.653,16.844000,23.003653,7.319563,7.044916,-0.419042,0.461709,0.239629,0.130473,24.176445,8.117422,7.422747,2.939226,0.171651,-0.286656,0.000033,-0.466067,-0.161300,0.108007,0.207540,0.003580,1.467916,3.411609,0.022466,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.284362,33.152922,0.000000
17.685,16.876000,22.994406,7.333239,7.053245,-0.314864,0.463058,0.273100,0.128114,24.270540,8.122688,7.413493,2.939304,0.157435,-0.291443,0.004320,-0.422564,-0.137907,0.111208,0.202799,0.003710,1.543220,3.316885,0.016906,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.288950,33.158269,0.000000
17.718,16.908000,22.987938,7.347301,7.061562,-0.230193,0.462649,0.263394,0.122087,24.352843,8.126935,7.405281,2.939468,0.146132,-0.295019,0.007411,-0.384780,-0.117497,0.114331,0.228838,0.007075,1.609018,3.234001,0.007756,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.290775,33.160840,0.000000
17.753,16.944000,22.984072,7.365391,7.070747,-0.106156,0.462682,0.296708,0.122218,24.470486,8.132493,7.393390,2.939592,0.131733,-0.299149,0.003800,-0.334553,-0.089292,0.118657,0.255971,0.004375,1.703517,3.121082,0.003561,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.288987,33.159857,0.000000
17.786,16.976000,22.983953,7.380229,7.077983,-0.021747,0.462346,0.294140,0.117719,24.564579,8.136546,7.383773,2.939763,0.121667,-0.301658,0.006747,-0.294584,-0.067506,0.122280,0.231451,0.002770,1.778735,3.039996,-0.004560,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.284619,33.156111,0.000000
17.818,17.008000,22.986626,7.395398,7.084374,0.075783,0.463077,0.311535,0.116985,24.646943,8.139845,7.375299,2.939692,0.113865,-0.303269,-0.004447,-0.261987,-0.048013,0.125203,0.230267,0.006721,1.842686,2.949900,-0.008218,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.277563,33.149590,0.000000
17.856,17.044000,22.991659,7.410896,7.090878,0.149838,0.464073,0.321360,0.114645,24.764582,8.144206,7.363133,2.939369,0.104277,-0.304611,-0.003639,-0.217277,-0.019962,0.123459,0.267504,0.003700,1.937813,2.881454,-0.008814,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.268147,33.140709,0.000000
17.888,17.076000,22.999277,7.426748,7.096537,0.242337,0.466695,0.323750,0.114477,24.858699,8.147440,7.353374,2.939443,0.097893,-0.304913,0.007913,-0.181730,0.001071,0.128035,0.277799,0.003930,2.010675,2.793852,-0.013558,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.256233,33.129246,0.000000
17.920,17.108000,23.009071,7.442955,7.102351,0.300261,0.469003,0.351789,0.110567,24.941107,8.150119,7.344830,2.939699,0.093221,-0.304625,0.010228,-0.152067,0.019514,0.131918,0.285897,0.007852,2.071628,2.745675,-0.021352,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.242125,33.115594,0.000000
17.957,17.144000,23.024740,7.463713,7.108580,0.408484,0.473159,0.356166,0.111389,25.058791,8.153741,7.332660,2.940147,0.087966,-0.303327,0.013499,-0.110720,0.045242,0.137282,0.292805,0.002717,2.159563,2.644356,-0.025894,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.221164,33.095097,0.000000
17.989,17.176000,23.039682,7.480656,7.113599,0.473956,0.476087,0.375173,0.109039,25.152960,8.156509,7.322974,2.940464,0.084935,-0.301542,0.007765,-0.078757,0.066064,0.141352,0.257685,0.003148,2.228577,2.587394,-0.032313,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.201994,33.076292,0.000000
18.021,17.208000,23.057037,7.497881,7.117805,0.565038,0.479601,0.360704,0.109852,25.235380,8.158864,7.314551,2.940727,0.083120,-0.299451,0.012218,-0.050893,0.083181,0.145561,0.309214,0.005655,2.284904,2.497379,-0.035710,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.180505,33.055089,0.000000
18.058,17.244000,23.076519,7.515347,7.122130,0.627013,0.480008,0.390845,0.108450,25.353021,8.162158,7.302646,2.941353,0.081873,-0.295640,0.019043,-0.011449,0.107361,0.151284,0.307114,0.002619,2.373481,2.446619,-0.042834,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.156901,33.031772,0.000000
18.089,17.276000,23.104256,7.537450,7.126464,0.730913,0.479882,0.387987,0.108878,25.447247,8.164782,7.293237,2.941792,0.081961,-0.291898,0.015933,0.017925,0.126322,0.155681,0.283403,0.002905,2.431248,2.347035,-0.046803,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.124167,32.999292,0.000000
18.122,17.308000,23.122496,7.550793,7.129139,0.763896,0.478281,0.429197,0.108367,25.529650,8.167089,7.285113,2.942220,0.082824,-0.288130,0.013096,0.043622,0.142883,0.159642,0.290806,0.008589,2.489687,2.327239,-0.051275,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.102964,32.978241,0.000000
18.157,17.344000,23.155869,7.573086,7.132508,0.871287,0.470701,0.419764,0.108894,25.647407,8.170450,7.273705,2.942853,0.085300,-0.281964,0.017784,0.080069,0.165434,0.165848,0.324105,0.003007,2.566036,2.220888,-0.056955,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.064847,32.940273,0.000000
18.189,17.376000,23.184919,7.590896,7.135274,0.937403,0.463722,0.436862,0.110017,25.741630,8.173229,7.264767,2.943402,0.088310,-0.276385,0.017217,0.107988,0.183148,0.170422,0.293180,0.002770,2.625386,2.161872,-0.060405,OFFBOARD,true,0,55.000000,16.000000,10.000000,33.032091,32.907634,0.000000
18.221,17.408000,23.216211,7.608647,7.137232,1.028575,0.454681,0.392823,0.111484,25.824071,8.175749,7.257101,2.943901,0.091673,-0.271044,0.018183,0.132155,0.198324,0.174809,0.321454,0.007588,2.671498,2.059361,-0.063325,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.997264,32.872846,0.000000
18.257,17.444000,23.249365,7.626294,7.139364,1.081795,0.444011,0.422355,0.112312,25.941857,8.179532,7.246423,2.944634,0.097637,-0.262684,0.018418,0.166053,0.219712,0.180825,0.323302,0.003538,2.750826,2.014801,-0.068513,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.960659,32.836288,0.000000
18.290,17.480000,23.284538,7.643833,7.140822,1.156893,0.432662,0.401212,0.114397,26.036124,8.182751,7.238133,2.945200,0.103359,-0.255394,0.017282,0.191891,0.236110,0.185457,0.296445,0.004016,2.805553,1.933292,-0.071060,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.922195,32.797805,0.000000
18.320,17.508000,23.321413,7.661240,7.142570,1.190549,0.418882,0.473148,0.116926,26.118602,8.185725,7.231077,2.945669,0.109045,-0.248584,0.016113,0.214149,0.250238,0.189897,0.325119,0.006974,2.847312,1.922847,-0.072971,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.882103,32.757713,0.000000
18.358,17.544000,23.370134,7.682866,7.144338,1.273492,0.405965,0.467324,0.118378,26.236448,8.190270,7.221340,2.946235,0.118215,-0.238188,0.010308,0.243777,0.269370,0.195692,0.307005,0.004413,2.911897,1.838101,-0.077314,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.829528,32.705093,0.000000
18.389,17.576000,23.410936,7.700028,7.145861,1.329027,0.392863,0.465938,0.121350,26.330748,8.194184,7.213859,2.946565,0.126384,-0.229338,0.010124,0.266741,0.283724,0.200576,0.304932,0.003521,2.962113,1.780687,-0.079225,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.785738,32.661269,0.000000
18.422,17.608000,23.453470,7.717098,7.146756,1.401897,0.381492,0.417987,0.124717,26.413263,8.197831,7.207550,2.946840,0.134130,-0.221220,0.009374,0.286456,0.296086,0.205039,0.326995,0.006828,2.999196,1.690155,-0.080322,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.740358,32.615794,0.000000
18.458,17.648000,23.497435,7.733992,7.147862,1.441775,0.367979,0.437654,0.126606,26.531161,8.203436,7.198943,2.947071,0.146114,-0.209037,0.004596,0.312863,0.312901,0.211007,0.332488,0.003974,3.070258,1.653284,-0.084401,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.693626,32.568981,0.000000
18.490,17.676000,23.554550,7.754846,7.148555,1.504082,0.350597,0.443678,0.130618,26.625481,8.208277,7.192416,2.947064,0.156445,-0.198813,-0.005043,0.332780,0.326074,0.215250,0.280568,0.004048,3.104536,1.591442,-0.084631,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.633259,32.508443,0.000000
18.521,17.708000,23.589773,7.767149,7.149255,1.521548,0.336557,0.480600,0.135279,26.708062,8.212797,7.186977,2.947100,0.166024,-0.189538,0.000616,0.350952,0.336739,0.219923,0.340271,0.006954,3.150199,1.584412,-0.084644,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.596149,32.471252,0.000000
18.557,17.744000,23.650238,7.787261,7.149745,1.588544,0.314502,0.457588,0.137609,26.825965,8.219728,7.179669,2.947113,0.180558,-0.175764,-0.000375,0.375556,0.351921,0.225929,0.320687,0.002080,3.205178,1.504920,-0.088320,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.532762,32.407663,0.000000
18.589,17.776000,23.699989,7.802867,7.150401,1.619585,0.292926,0.478240,0.142190,26.920304,8.225707,7.174228,2.947043,0.192870,-0.164318,-0.005345,0.393609,0.363328,0.230295,0.277648,0.003351,3.248043,1.478187,-0.088106,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.480823,32.355581,0.000000
18.621,17.808000,23.751137,7.818030,7.150577,1.679987,0.269320,0.430672,0.144995,27.002835,8.231266,7.169770,2.946689,0.204086,-0.154010,-0.022911,0.407094,0.372910,0.233794,0.260173,0.007937,3.277907,1.396654,-0.088799,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.427693,32.302261,0.000000
18.657,17.844000,23.803490,7.832668,7.150912,1.710033,0.245465,0.449620,0.146949,27.120724,8.239764,7.163910,2.945896,0.220811,-0.138840,-0.016920,0.429138,0.385594,0.240326,0.325736,0.003543,3.342146,1.369032,-0.093377,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.373521,32.247908,0.000000
18.689,17.876000,23.857229,7.846824,7.150887,1.749166,0.217965,0.489418,0.152867,27.215108,8.247067,7.159665,2.945173,0.234781,-0.126344,-0.022476,0.444718,0.395303,0.244581,0.271600,0.002590,3.381660,1.345317,-0.091713,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.318167,32.192335,0.000000
18.721,17.908000,23.912270,7.860459,7.150870,1.769836,0.187443,0.546017,0.157538,27.297611,8.253823,7.156283,2.944449,0.247414,-0.115162,-0.029423,0.457526,0.403367,0.248514,0.291069,0.008001,3.408123,1.349248,-0.090976,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.261690,32.135636,0.000000
18.757,17.944000,23.983072,7.876896,7.150518,1.830845,0.157796,0.550309,0.160899,27.415471,8.264104,7.152002,2.943344,0.266103,-0.098807,-0.027035,0.476640,0.414307,0.254177,0.306643,0.003182,3.454170,1.292569,-0.093278,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.189349,32.062979,0.000000
18.789,17.976000,24.041256,7.889584,7.150369,1.871334,0.129880,0.553805,0.163959,27.509734,8.272879,7.149055,2.942403,0.281568,-0.085422,-0.030810,0.490003,0.422191,0.258329,0.268011,0.003267,3.489593,1.256508,-0.094370,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.130096,32.003479,0.000000
18.823,18.008000,24.100988,7.901990,7.149832,1.924071,0.103661,0.557542,0.169295,27.592148,8.280963,7.146830,2.941486,0.295442,-0.073511,-0.036083,0.500678,0.428527,0.262158,0.280431,0.008347,3.511669,1.212494,-0.092862,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.069458,31.942553,0.000000
18.857,18.044000,24.162157,7.914114,7.149363,1.963938,0.081859,0.563586,0.170981,27.709817,8.293185,7.144230,2.939788,0.315387,-0.056510,-0.043717,0.497273,0.421572,0.251955,-0.058862,0.003778,3.567858,1.179549,-0.080973,OFFBOARD,true,0,55.000000,16.000000,10.000000,32.007503,31.880309,0.000000
18.891,18.076000,24.224854,7.926077,7.148626,2.000671,0.058059,0.628260,0.177591,27.803907,8.303537,7.142637,2.938390,0.331270,-0.043106,-0.043897,0.495407,0.416148,0.255428,0.189220,0.003321,3.598908,1.185198,-0.077838,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.944142,31.816629,0.000000
18.922,18.108000,24.289028,7.937863,7.147852,2.034883,0.030683,0.648974,0.181683,27.886227,8.313016,7.141593,2.937117,0.345113,-0.031519,-0.046787,0.493406,0.411501,0.259007,0.256063,0.007335,3.616714,1.173015,-0.077324,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.879407,31.751564,0.000000
18.958,18.144000,24.371244,7.952494,7.146734,2.089109,0.012724,0.671500,0.185210,28.003725,8.327221,7.140659,2.934815,0.364735,-0.015198,-0.065252,0.488215,0.404675,0.263493,0.258075,0.003070,3.651763,1.144851,-0.078283,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.796606,31.668328,0.000000
18.990,18.176000,24.438530,7.964113,7.146024,2.145107,-0.010472,0.605411,0.188860,28.097684,8.339154,7.140380,2.932770,0.380338,-0.002326,-0.064584,0.486660,0.399766,0.267304,0.245683,0.003637,3.678328,1.068873,-0.078443,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.728916,31.600299,0.000000
19.022,18.208000,24.507105,7.975764,7.145161,2.191476,-0.030338,0.600788,0.195052,28.179815,8.350000,7.140472,2.930904,0.393935,0.008806,-0.068928,0.484508,0.395440,0.270807,0.255119,0.008055,3.691731,1.037884,-0.075755,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.659992,31.531017,0.000000
19.058,18.244000,24.576805,7.987416,7.144487,2.226668,-0.043897,0.571356,0.197095,28.297030,8.366150,7.141139,2.927626,0.413179,0.024484,-0.094946,0.477674,0.388447,0.274841,0.230555,0.003850,3.739455,0.999665,-0.077746,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.589971,31.460647,0.000000
19.090,18.276000,24.647503,7.999167,7.143870,2.248787,-0.061557,0.631027,0.203490,28.390881,8.379650,7.142126,2.924972,0.428513,0.036861,-0.082846,0.478451,0.384514,0.278831,0.244613,0.003606,3.762666,1.024904,-0.075341,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.518961,31.389288,0.000000
19.122,18.308000,24.737143,8.013964,7.143326,2.282243,-0.080399,0.595634,0.208331,28.472822,8.391849,7.143311,2.922712,0.441902,0.047575,-0.080746,0.477473,0.380686,0.282149,0.242796,0.008218,3.754743,0.991649,-0.073818,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.428934,31.298839,0.000000
19.157,18.348000,24.809780,8.025941,7.142945,2.300364,-0.088320,0.644083,0.211608,28.589817,8.409933,7.145522,2.919336,0.460929,0.062683,-0.082553,0.474987,0.374986,0.286485,0.232879,0.003239,3.799491,1.011348,-0.074877,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.355984,31.225550,0.000000
19.189,18.376000,24.883125,8.037996,7.142903,2.336430,-0.103641,0.562440,0.216747,28.683346,8.424954,7.147725,2.916600,0.476081,0.074606,-0.084860,0.472741,0.370425,0.289609,0.207972,0.003796,3.819874,0.954284,-0.072862,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.282306,31.151559,0.000000
19.220,18.408000,24.957188,8.050148,7.142935,2.355543,-0.114760,0.604149,0.222712,28.765047,8.438483,7.149962,2.914308,0.489313,0.084928,-0.080098,0.472118,0.366820,0.292702,0.224452,0.006700,3.827616,0.972991,-0.069991,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.207908,31.076852,0.000000
19.256,18.444000,25.031948,8.062310,7.143112,2.376582,-0.126990,0.568852,0.225120,28.881666,8.458455,7.153657,2.910941,0.508115,0.099482,-0.088946,0.467784,0.360796,0.296583,0.205636,0.003579,3.870061,0.953523,-0.071462,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.132826,31.001469,0.000000
19.289,18.476000,25.107334,8.074475,7.143537,2.376931,-0.136255,0.674386,0.230806,28.974882,8.474976,7.157030,2.907894,0.523006,0.110943,-0.100086,0.463184,0.355634,0.299428,0.186729,0.003571,3.888253,1.016865,-0.068622,OFFBOARD,true,0,55.000000,16.000000,10.000000,31.057122,30.925482,0.000000
19.320,18.508000,25.183495,8.086558,7.143999,2.398490,-0.154658,0.647403,0.234551,29.056263,8.489801,7.160275,2.905002,0.535928,0.120841,-0.106497,0.459858,0.351349,0.302231,0.203918,0.006776,3.893739,1.005351,-0.067680,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.980692,30.848769,0.000000
19.357,18.544000,25.279671,8.101520,7.145070,2.409757,-0.167046,0.724255,0.238291,29.172562,8.511645,7.165400,2.901298,0.554386,0.134822,-0.094011,0.459681,0.346666,0.306083,0.200901,0.002733,3.914488,1.053332,-0.067793,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.884213,30.751975,0.000000
19.389,18.576000,25.357521,8.113277,7.146075,2.444810,-0.185399,0.659265,0.240487,29.265394,8.529629,7.169893,2.898152,0.569022,0.145833,-0.102619,0.455045,0.341519,0.308696,0.170314,0.003007,3.930061,1.018962,-0.068209,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.806198,30.673718,0.000000
19.421,18.608000,25.436203,8.124882,7.147202,2.452146,-0.198528,0.748763,0.246435,29.346574,8.545756,7.174115,2.895350,0.581744,0.155345,-0.103479,0.452301,0.337441,0.311238,0.185797,0.007753,3.933047,1.075825,-0.064802,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.727415,30.594699,0.000000
19.457,18.644000,25.515827,8.136281,7.148297,2.487976,-0.217366,0.697288,0.246105,29.462366,8.569400,7.180601,2.891048,0.599718,0.168712,-0.108243,0.447182,0.331186,0.314604,0.183338,0.003468,3.970366,1.053321,-0.068499,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.647785,30.514825,0.000000
19.489,18.676000,25.596346,8.147500,7.149694,2.479750,-0.234747,0.835978,0.252534,29.554852,8.588826,7.186171,2.887589,0.613976,0.179235,-0.108122,0.443948,0.326484,0.317081,0.158819,0.002590,3.983199,1.148031,-0.064547,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.567317,30.434136,0.000000
19.521,18.708000,25.677923,8.158540,7.150910,2.521314,-0.261339,0.778198,0.253436,29.635703,8.606202,7.191321,2.884512,0.626351,0.188314,-0.111930,0.439910,0.321969,0.319314,0.163720,0.008318,3.983222,1.125998,-0.065878,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.485898,30.352474,0.000000
19.557,18.744000,25.781210,8.172124,7.152927,2.530687,-0.278155,0.876078,0.257836,29.751032,8.631616,7.199112,2.879742,0.643777,0.201042,-0.122622,0.432349,0.314849,0.322217,0.161951,0.003716,3.996592,1.194768,-0.064381,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.382876,30.249187,0.000000
19.590,18.776000,25.864973,8.182859,7.154512,2.585315,-0.301417,0.771667,0.258376,29.843185,8.652453,7.205711,2.875675,0.657509,0.211024,-0.131154,0.425977,0.309023,0.324352,0.135396,0.002963,4.006159,1.148116,-0.065975,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.299411,30.165502,0.000000
19.622,18.808000,25.949575,8.193560,7.156316,2.599382,-0.322740,0.827126,0.264003,29.923700,8.671042,7.211745,2.871891,0.669354,0.219603,-0.139751,0.419906,0.303732,0.326250,0.140075,0.006745,4.003090,1.194820,-0.062247,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.215132,30.081019,0.000000
19.657,18.844000,26.035091,8.204249,7.158010,2.637330,-0.337288,0.760839,0.264133,30.038657,8.698201,7.220788,2.866588,0.686118,0.231655,-0.126919,0.417894,0.298704,0.329014,0.142798,0.001926,4.034411,1.174714,-0.064881,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.129994,29.995661,0.000000
19.689,18.876000,26.121262,8.214986,7.160160,2.626380,-0.355796,0.875801,0.269275,30.130324,8.720370,7.228354,2.862632,0.699447,0.241143,-0.120360,0.415185,0.294285,0.330919,0.122375,0.003494,4.041367,1.253852,-0.061643,OFFBOARD,true,0,55.000000,16.000000,10.000000,30.044179,29.909664,0.000000
19.720,18.908000,26.208202,8.225862,7.162096,2.676873,-0.378411,0.751205,0.272284,30.210532,8.740145,7.235231,2.859278,0.711018,0.249321,-0.118944,0.411402,0.289888,0.332656,0.127245,0.007213,4.035898,1.213266,-0.060373,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.957612,29.822891,0.000000
19.758,18.944000,26.317524,8.239692,7.165281,2.668865,-0.382658,0.859136,0.274815,30.324879,8.768934,7.245442,2.854550,0.727359,0.260788,-0.118314,0.405333,0.283342,0.334898,0.119314,0.003678,4.042946,1.274612,-0.060083,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.848659,29.713748,0.000000
19.790,18.976000,26.405581,8.251024,7.167780,2.712300,-0.397128,0.731857,0.279429,30.416188,8.792423,7.253934,2.850744,0.740239,0.269766,-0.119698,0.399638,0.277770,0.336517,0.103799,0.002999,4.047901,1.235434,-0.057088,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.760862,29.625790,0.000000
19.821,19.008000,26.493933,8.262650,7.170757,2.695643,-0.403325,0.846431,0.284236,30.495990,8.813315,7.261599,2.847335,0.751338,0.277466,-0.124442,0.392956,0.272183,0.337969,0.106361,0.005671,4.040786,1.296140,-0.053733,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.672665,29.537475,0.000000
19.858,19.044000,26.582777,8.274579,7.173599,2.732907,-0.407496,0.741490,0.286849,30.609807,8.843685,7.272915,2.842275,0.766737,0.288117,-0.128340,0.375388,0.259368,0.323962,-0.347204,0.004005,4.068257,1.263461,-0.037114,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.583935,29.448611,0.000000
19.889,19.076000,26.671822,8.286794,7.177103,2.706886,-0.410691,0.874775,0.291045,30.700710,8.868415,7.282267,2.838210,0.778527,0.296249,-0.124744,0.361804,0.249063,0.324073,-0.026100,0.002931,4.072013,1.328976,-0.033028,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.494881,29.359483,0.000000
19.921,19.108000,26.761360,8.299322,7.180377,2.745490,-0.420531,0.774886,0.296061,30.780158,8.890361,7.290661,2.834749,0.788491,0.303098,-0.124458,0.349293,0.239877,0.324824,0.046746,0.008036,4.063524,1.300878,-0.028763,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.405297,29.269800,0.000000
19.957,19.144000,26.873661,8.315321,7.185302,2.731979,-0.416374,0.885609,0.297811,30.893493,8.922188,7.302978,2.829683,0.802082,0.312423,-0.126942,0.330961,0.226711,0.325864,0.054293,0.003749,4.067085,1.350083,-0.028052,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.292794,29.157250,0.000000
19.991,19.176000,26.964041,8.328359,7.189147,2.770139,-0.421776,0.784539,0.301909,30.983978,8.948022,7.313090,2.825662,0.812464,0.319521,-0.124425,0.317873,0.216886,0.326592,0.046557,0.004329,4.069304,1.320103,-0.024683,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.202226,29.066632,0.000000
20.023,19.208000,27.054693,8.341568,7.193530,2.744129,-0.422107,0.920669,0.305768,31.063158,8.970926,7.322133,2.822231,0.821222,0.325484,-0.121264,0.307266,0.208818,0.327214,0.045393,0.006572,4.059609,1.380657,-0.021446,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.111304,28.975710,0.000000
20.060,19.244000,27.145861,8.354966,7.197702,2.785503,-0.426156,0.816069,0.306713,31.175998,9.004031,7.335322,2.817610,0.833254,0.333625,-0.109315,0.294505,0.198301,0.327964,0.039538,0.004346,4.084389,1.349035,-0.021251,OFFBOARD,true,0,55.000000,16.000000,10.000000,29.019864,28.884245,0.000000
20.091,19.276000,27.237288,8.368454,7.202551,2.754883,-0.429830,0.954796,0.309511,31.266223,9.030879,7.346113,2.814170,0.842490,0.339828,-0.105978,0.282679,0.189344,0.328469,0.031979,0.003730,4.085552,1.414390,-0.018958,OFFBOARD,true,0,55.000000,16.000000,10.000000,28.928091,28.792511,0.000000
